company:STRING|person2Id:ID
Sibaviatrans|19791209348094
S7_Airlines|19791209348094
Air_Arabia_Egypt|19791209304498
Burundaiavia|10995116291887
Medavia|28587302359547
Scibe_Airlift|21990232589962
European_2000_Airlines|26388279067275
Interavia_Airlines|8796093029287
Medavia|35184372149461
S7_Airlines|28587302380224
Saravia|28587302380224
Lignes_Aériennes_Congolaises|30786325614679
Wright_Air_Service|28587302359895
Medavia|32985348843607
Abakan-Avia|6597069806617
XL_Airways_UK|13194139582437
Medavia|26388279107396
Command_Airways_(South_Africa)|6597069821894
Global_Aviation|6597069821894
Medavia|4398046534422
Medavia|32985348876922
Medavia|17592186060096
Interavia_Airlines|35184372115276
Medavia|19791209353306
Interavia_Airlines|17592186102820
Medavia|8796093038791
Wright_Air_Service|28587302351205
Sky_Express|13194139587274
Olympic_Airlines|26388279080484
Air_Greece|26388279080484
Sky_Express|28587302331429
Alrosa_Mirny_Air_Enterprise|28587302331429
Atlantique_Air_Assistance|4398046560745
Medavia|35184372105529
S7_Airlines|24189255868674
Saravia|24189255868674
European_2000_Airlines|32985348845175
Air_Arabia_Egypt|35184372098622
Saravia|24189255835440
Jetstream_Express|30786325623350
Eastern_Airways|30786325623350
SAPSAN|21990232606875
Wright_Air_Service|17592186073071
Medavia|28587302334008
Caledonian_Airways|19791209319443
Burundaiavia|28587302337473
Medavia|13194139589296
S7_Airlines|4398046522395
Saravia|4398046522395
Hageland_Aviation_Services|13194139590694
Swift_Air|13194139590694
SAPSAN|19791209359039
Medavia|24189255860063
Medavia|19791209333345
Sibaviatrans|15393162821518
Caledonian_Airways|10995116307156
Hageland_Aviation_Services|2199023319985
Abakan-Avia|35184372107185
European_2000_Airlines|63548
Medavia|44420
Sky_Express|26388279069559
Alrosa_Mirny_Air_Enterprise|26388279069559
Abakan-Avia|6597069825507
Hellas_Jet|2199023315206
Olympic_Airlines|2199023315206
Arctic_Circle_Air|37383395412405
Sibaviatrans|2199023267967
Olympic_Airlines|24189255849199
Air_Greece|24189255849199
SAPSAN|6597069798790
Arctic_Circle_Air|2199023322591
Royal_Air_Freight|2199023322591
Kalitta_Charters|2199023322591
Medavia|10995116287588
Sky_Express|10995116292031
Alrosa_Mirny_Air_Enterprise|10995116292031
Allegiance_Air|13194139575471
Medavia|37383395390466
Scibe_Airlift|30786325631464
XL_Airways_UK|8796093063698
Hageland_Aviation_Services|24189255825151
Royal_Air_Freight|24189255825151
AirUK|26388279087168
SAPSAN|10995116317175
Medavia|24189255812063
Helicargo|10995116306670
Medavia|2199023271211
Air_Arabia_Egypt|19791209316328
S7_Airlines|4398046527350
Saravia|4398046527350
Interavia_Airlines|21990232560027
Medavia|15393162802572
Lignes_Aériennes_Congolaises|32985348867744
European_2000_Airlines|4398046550338
Medavia|13194139590811
European_2000_Airlines|26388279104206
Sibaviatrans|30786325579172
S7_Airlines|30786325579172
Wright_Air_Service|10995116339073
European_2000_Airlines|32985348853101
S7_Airlines|8796093024738
Sibaviatrans|30786325585590
Medavia|21990232570782
Interavia_Airlines|19791209311063
Abakan-Avia|24189255837033
Interavia_Airlines|6597069768019
Medavia|17592186086823
Medavia|19791209333384
SAPSAN|24189255825611
Sky_Express|6597069817211
Alrosa_Mirny_Air_Enterprise|6597069817211
Allegiance_Air|8796093069110
EgyptAir|4398046564301
Air_Memphis|35184372154216
Medavia|30786325604844
Alrosa_Mirny_Air_Enterprise|4398046523662
Air_Greece|24189255879895
Medavia|26388279099029
Sky_Express|21990232618785
Alrosa_Mirny_Air_Enterprise|21990232618785
Capital_Cargo_International_Airlines|6597069809599
Wright_Air_Service|2199023260651
SAPSAN|15393162832812
Caledonian_Airways|6597069774015
Medavia|6597069806507
Hageland_Aviation_Services|15393162854668
Arctic_Circle_Air|15393162854668
Royal_Air_Freight|15393162854668
Kalitta_Charters|15393162854668
S7_Airlines|32985348837135
Saravia|32985348837135
XL_Airways_UK|24189255872447
Interavia_Airlines|4398046519010
Lignes_Aériennes_Congolaises|4398046541629
Wright_Air_Service|10995116329557
Lignes_Aériennes_Congolaises|35184372113812
Medavia|2199023302170
Sibaviatrans|17592186093027
S7_Airlines|17592186093027
Global_Aviation|19791209303089
Hageland_Aviation_Services|15393162798508
Swift_Air|15393162798508
EgyptAir|32985348870354
Medavia|6597069834034
Frontier_Airlines|30786325601732
Kalitta_Charters|30786325601732
Frontier_Airlines|28587302383624
Kalitta_Charters|28587302383624
Florida_Coastal_Airlines|6597069827756
Alrosa_Mirny_Air_Enterprise|66377
Command_Airways_(South_Africa)|13194139595244
Global_Aviation|13194139595244
Medavia|30786325634653
Medavia|17592186101887
European_2000_Airlines|32985348886955
Abakan-Avia|30786325599286
Medavia|28587302375316
Hellas_Jet|6597069810683
