person1Id:ID|person2Id:ID|startDate:DATE|endDate:DATE
4398046516116|21990232575434|2010-04-09|2010-05-01
24189255862420|6597069784310|2010-04-13|2010-05-05
35184372144434|25099|2010-04-17|2010-05-09
26388279076351|4398046532351|2010-04-13|2010-05-05
4398046545550|17592186106466|2010-04-13|2010-05-05
13194139545345|26388279107396|2010-04-12|2010-05-04
21990232613124|17592186055446|2010-04-09|2010-05-01
4398046577034|4398046569087|2010-04-15|2010-05-07
4398046574756|4398046580882|2010-04-14|2010-05-06
28587302368479|4398046565142|2010-04-09|2010-05-01
26388279122153|10995116337432|2010-04-14|2010-05-06
4398046550008|8796093025073|2010-04-16|2010-05-08
17592186066318|15393162792096|2010-04-09|2010-05-01
17592186097571|15393162801501|2010-04-14|2010-05-06
24189255859284|17592186101395|2010-04-09|2010-05-01
13194139545345|17592186062323|2010-04-12|2010-05-04
10995116341626|13194139537408|2010-04-09|2010-05-01
4398046544813|24189255849124|2010-04-14|2010-05-06
28587302344198|17592186102136|2010-04-10|2010-05-02
13194139586890|17592186085082|2010-04-13|2010-05-05
39064|21990232585392|2010-04-13|2010-05-05
4398046574756|28587302379397|2010-04-14|2010-05-06
28587302385412|32985348891010|2010-04-13|2010-05-05
26388279114770|26388279134013|2010-04-11|2010-05-03
19791209309109|17592186099602|2010-04-15|2010-05-07
28587302337107|21990232608342|2010-04-11|2010-05-03
24189255864099|26388279076245|2010-04-09|2010-05-01
30786325635881|53008|2010-04-11|2010-05-03
24189255845464|15393162811035|2010-04-13|2010-05-05
24189255862420|6597069788111|2010-04-13|2010-05-05
19791209303034|17592186054870|2010-04-15|2010-05-07
19791209309109|21990232578624|2010-04-15|2010-05-07
13194139558732|17592186081375|2010-04-16|2010-05-08
6597069787202|17592186096158|2010-04-14|2010-05-06
4398046554332|21990232586197|2010-04-11|2010-05-03
17592186082926|19791209346518|2010-04-12|2010-05-04
4398046513374|28216|2010-04-12|2010-05-04
4398046574478|15393162817817|2010-04-15|2010-05-07
24189255841140|2199023278024|2010-04-09|2010-05-01
24189255841140|6597069798690|2010-04-09|2010-05-01
32985348865877|17592186053138|2010-04-11|2010-05-03
13194139538003|13194139588292|2010-04-14|2010-05-06
4398046516116|26388279127814|2010-04-09|2010-05-01
24189255876611|10995116315350|2010-04-11|2010-05-03
4398046554332|42454|2010-04-11|2010-05-03
10995116337497|6597069788163|2010-04-11|2010-05-03
24189255854864|19791209369749|2010-04-17|2010-05-09
10995116327945|35184372130641|2010-04-17|2010-05-09
24189255841140|21990232621197|2010-04-09|2010-05-01
35184372144434|8796093048955|2010-04-17|2010-05-09
8796093046681|24189255878912|2010-04-13|2010-05-05
26388279122153|30786325581889|2010-04-14|2010-05-06
4398046577034|32985348874802|2010-04-15|2010-05-07
17592186097571|28587302357849|2010-04-14|2010-05-06
35184372129544|24189255865971|2010-04-13|2010-05-05
10995116338801|30786325579424|2010-04-10|2010-05-02
6597069810666|15393162828264|2010-04-15|2010-05-07
15393162841854|19791209361393|2010-04-15|2010-05-07
4398046540444|24189255865141|2010-04-10|2010-05-02
15393162841854|26388279126228|2010-04-15|2010-05-07
21990232610343|19791209345330|2010-04-09|2010-05-01
4398046516116|13194139548545|2010-04-09|2010-05-01
6597069817445|4398046534079|2010-04-17|2010-05-09
26388279122153|15393162843235|2010-04-14|2010-05-06
19791209309109|2199023324779|2010-04-15|2010-05-07
10995116279317|15393162811947|2010-04-16|2010-05-08
4398046531984|28587302336421|2010-04-10|2010-05-02
13194139545345|8638|2010-04-12|2010-05-04
32985348903410|40175|2010-04-14|2010-05-06
19791209312036|19791209311497|2010-04-17|2010-05-09
39064|32985348865648|2010-04-13|2010-05-05
4398046540444|10995116329154|2010-04-10|2010-05-02
30786325635881|24189255840652|2010-04-11|2010-05-03
13194139569793|2199023281262|2010-04-16|2010-05-08
19791209333161|28587302366120|2010-04-10|2010-05-02
17592186091184|28587302353522|2010-04-17|2010-05-09
26388279107659|21990232584485|2010-04-10|2010-05-02
17592186091184|15393162805318|2010-04-17|2010-05-09
6597069787202|24189255830867|2010-04-14|2010-05-06
30786325618883|2199023321396|2010-04-14|2010-05-06
28587302337107|35184372147159|2010-04-11|2010-05-03
13194139569793|13194139567035|2010-04-16|2010-05-08
6597069787202|13194139553210|2010-04-14|2010-05-06
6597069774780|8796093051629|2010-04-12|2010-05-04
4398046540444|6597069791314|2010-04-10|2010-05-02
8796093032425|17592186059214|2010-04-13|2010-05-05
24189255862420|26388279082125|2010-04-13|2010-05-05
13194139569793|10995116281724|2010-04-16|2010-05-08
4398046574756|26388279074297|2010-04-14|2010-05-06
24189255862420|21990232595475|2010-04-13|2010-05-05
4398046513374|28587302392803|2010-04-12|2010-05-04
15393162841854|15393162808652|2010-04-15|2010-05-07
17592186097571|18804|2010-04-14|2010-05-06
13194139569793|17592186066165|2010-04-16|2010-05-08
4398046540444|13194139597636|2010-04-10|2010-05-02
28587302390958|28587302334784|2010-04-15|2010-05-07
10995116337497|24189255859415|2010-04-11|2010-05-03
24189255847216|28587302389244|2010-04-10|2010-05-02
35184372094829|24189255843116|2010-04-11|2010-05-03
13194139538003|15393162850854|2010-04-14|2010-05-06
26388279107659|4398046546139|2010-04-10|2010-05-02
26388279110122|8796093023106|2010-04-16|2010-05-08
30786325637274|42797|2010-04-09|2010-05-01
2199023271818|13194139550432|2010-04-17|2010-05-09
4398046574478|10995116317074|2010-04-15|2010-05-07
13194139538003|20886|2010-04-14|2010-05-06
15393162836153|24189255880446|2010-04-11|2010-05-03
15393162836153|15393162827115|2010-04-11|2010-05-03
17592186066318|15393162846472|2010-04-09|2010-05-01
39064|21990232563731|2010-04-13|2010-05-05
6597069817445|24189255876747|2010-04-17|2010-05-09
13194139545345|28587302329153|2010-04-12|2010-05-04
4398046560652|8796093082817|2010-04-13|2010-05-05
24189255862420|58552|2010-04-13|2010-05-05
30786325592641|21990232614712|2010-04-16|2010-05-08
6597069817445|8796093051482|2010-04-17|2010-05-09
17592186095501|13194139560330|2010-04-14|2010-05-06
10995116337497|35184372144496|2010-04-11|2010-05-03
17592186082926|13194139593760|2010-04-12|2010-05-04
28587302355252|4398046532101|2010-04-12|2010-05-04
6597069805967|19791209355307|2010-04-14|2010-05-06
28587302327808|24189255823272|2010-04-09|2010-05-01
10995116337497|19791209365683|2010-04-11|2010-05-03
6597069787202|30786325619739|2010-04-14|2010-05-06
24189255841140|19791209312499|2010-04-09|2010-05-01
26388279107659|24189255837822|2010-04-10|2010-05-02
4398046544813|26388279077409|2010-04-14|2010-05-06
30786325618883|26388279068634|2010-04-14|2010-05-06
24189255862420|19791209307712|2010-04-13|2010-05-05
6597069810666|28587302361524|2010-04-15|2010-05-07
4398046540444|24189255855574|2010-04-10|2010-05-02
6597069810666|19791209306148|2010-04-15|2010-05-07
13194139538003|19791209339226|2010-04-14|2010-05-06
4398046516116|8796093074764|2010-04-09|2010-05-01
26388279110122|4398046572797|2010-04-16|2010-05-08
10995116338801|32985348854439|2010-04-10|2010-05-02
26388279076351|10995116312920|2010-04-13|2010-05-05
17592186097571|28587302360906|2010-04-14|2010-05-06
21990232582321|10995116332743|2010-04-13|2010-05-05
37383395363101|19791209336629|2010-04-10|2010-05-02
26388279079638|17592186058490|2010-04-15|2010-05-07
26388279107659|13194139582575|2010-04-10|2010-05-02
19791209312036|6597069792264|2010-04-17|2010-05-09
28587302327808|32985348878313|2010-04-09|2010-05-01
10995116279317|17592186085398|2010-04-16|2010-05-08
28587302327808|21990232561159|2010-04-09|2010-05-01
17592186066318|13194139544973|2010-04-09|2010-05-01
4398046540444|26388279123176|2010-04-10|2010-05-02
10995116338801|8796093067787|2010-04-10|2010-05-02
30786325592641|30786325605664|2010-04-16|2010-05-08
19791209336012|6007|2010-04-17|2010-05-09
28587302344198|32985348843234|2010-04-10|2010-05-02
4398046577034|28587302359069|2010-04-15|2010-05-07
26388279104168|26388279077544|2010-04-11|2010-05-03
28587302385412|13194139580313|2010-04-13|2010-05-05
15393162841348|30786325610979|2010-04-13|2010-05-05
30786325637274|26388279085803|2010-04-09|2010-05-01
8796093046681|2199023308828|2010-04-13|2010-05-05
19791209309109|30786325580950|2010-04-15|2010-05-07
4398046577034|2199023308320|2010-04-15|2010-05-07
4398046531984|10995116317984|2010-04-10|2010-05-02
4398046544813|19791209337720|2010-04-14|2010-05-06
15393162829349|21990232591263|2010-04-11|2010-05-03
17592186082926|4398046548324|2010-04-12|2010-05-04
30786325637274|10995116278013|2010-04-09|2010-05-01
26388279076351|10995116325403|2010-04-13|2010-05-05
4398046540444|13194139550472|2010-04-10|2010-05-02
26388279115677|28587302363662|2010-04-09|2010-05-01
19791209334073|28587302335829|2010-04-13|2010-05-05
13194139567231|10995116304504|2010-04-10|2010-05-02
24189255845464|30786325634922|2010-04-13|2010-05-05
4398046531984|6597069773220|2010-04-10|2010-05-02
35184372094829|13194139572034|2010-04-11|2010-05-03
24189255849102|17592186057019|2010-04-15|2010-05-07
8796093085412|24189255853150|2010-04-17|2010-05-09
26388279122153|35184372126447|2010-04-14|2010-05-06
4398046531984|21990232621522|2010-04-10|2010-05-02
4398046515335|13194139563940|2010-04-11|2010-05-03
26388279107659|10995116314023|2010-04-10|2010-05-02
21990232613124|6597069837067|2010-04-09|2010-05-01
24189255862420|6597069784677|2010-04-13|2010-05-05
35184372094829|21990232585544|2010-04-11|2010-05-03
13194139538003|15393162816061|2010-04-14|2010-05-06
13194139538003|15393162800034|2010-04-14|2010-05-06
4398046554332|15393162856055|2010-04-11|2010-05-03
13194139538003|13194139533578|2010-04-14|2010-05-06
30786325637274|17592186114268|2010-04-09|2010-05-01
15393162841348|13194139591616|2010-04-13|2010-05-05
28587302344198|21990232559829|2010-04-10|2010-05-02
4398046540444|13194139573393|2010-04-10|2010-05-02
19791209303034|6637|2010-04-15|2010-05-07
19791209336012|13194139545612|2010-04-17|2010-05-09
6597069817445|10995116289232|2010-04-17|2010-05-09
30786325635881|18923|2010-04-11|2010-05-03
17592186097571|24189255811940|2010-04-14|2010-05-06
21990232610343|24189255847708|2010-04-09|2010-05-01
24189255849102|35184372121667|2010-04-15|2010-05-07
6597069817445|10995116285165|2010-04-17|2010-05-09
24189255859284|15393162838520|2010-04-09|2010-05-01
4398046531984|28587302347396|2010-04-10|2010-05-02
24189255845464|35184372103253|2010-04-13|2010-05-05
6597069774780|17592186095323|2010-04-12|2010-05-04
6597069810666|4398046532167|2010-04-15|2010-05-07
4398046531984|17592186094704|2010-04-10|2010-05-02
32985348903410|32985348903935|2010-04-14|2010-05-06
26388279122153|26388279076588|2010-04-14|2010-05-06
8796093052028|2199023320415|2010-04-14|2010-05-06
15393162836153|19791209351251|2010-04-11|2010-05-03
35184372144434|30786325622543|2010-04-17|2010-05-09
17592186082926|15393162859221|2010-04-12|2010-05-04
19791209334073|32985348862753|2010-04-13|2010-05-05
6597069774780|13194139558542|2010-04-12|2010-05-04
28587302327808|37383395400068|2010-04-09|2010-05-01
21990232610343|17592186055940|2010-04-09|2010-05-01
15393162841854|19791209348181|2010-04-15|2010-05-07
4398046550008|35184372133102|2010-04-16|2010-05-08
30786325635881|19791209367690|2010-04-11|2010-05-03
2199023271818|2199023283165|2010-04-17|2010-05-09
15393162841854|8796093024351|2010-04-15|2010-05-07
13194139545345|2199023264293|2010-04-12|2010-05-04
17592186097571|32985348885166|2010-04-14|2010-05-06
6597069810666|17592186085805|2010-04-15|2010-05-07
4398046516116|24189255812916|2010-04-09|2010-05-01
19791209312036|30786325595860|2010-04-17|2010-05-09
13194139558732|4398046529567|2010-04-16|2010-05-08
4398046516116|32985348854024|2010-04-09|2010-05-01
28587302391163|53008|2010-04-13|2010-05-05
6597069787202|13194139573393|2010-04-14|2010-05-06
13194139558732|19791209327865|2010-04-16|2010-05-08
19791209303034|10995116317565|2010-04-15|2010-05-07
31165|10995116309200|2010-04-16|2010-05-08
21990232613124|15393162833460|2010-04-09|2010-05-01
4398046550008|8796093056985|2010-04-16|2010-05-08
10995116303802|10995116312118|2010-04-12|2010-05-04
28587302355252|10995116343951|2010-04-12|2010-05-04
15393162841854|21990232577642|2010-04-15|2010-05-07
26388279107659|6597069770624|2010-04-10|2010-05-02
24189255876611|35184372147213|2010-04-11|2010-05-03
30786325592641|17592186062348|2010-04-16|2010-05-08
4398046550008|17592186109254|2010-04-16|2010-05-08
21990232610343|26053|2010-04-09|2010-05-01
13194139538003|32985348892894|2010-04-14|2010-05-06
4398046568925|15393162807080|2010-04-15|2010-05-07
19791209309109|15393162808982|2010-04-15|2010-05-07
26388279110122|28587302356733|2010-04-16|2010-05-08
26388279076351|8796093068925|2010-04-13|2010-05-05
26388279122153|13194139571906|2010-04-14|2010-05-06
10995116341626|21990232584296|2010-04-09|2010-05-01
26388279076351|32985348845702|2010-04-13|2010-05-05
28587302385412|17592186110123|2010-04-13|2010-05-05
10995116338801|17592186060106|2010-04-10|2010-05-02
35184372127064|32985348900793|2010-04-17|2010-05-09
26388279136596|26388279078088|2010-04-12|2010-05-04
4398046574756|2199023288649|2010-04-14|2010-05-06
26388279079638|54228|2010-04-15|2010-05-07
24189255854864|21990232624987|2010-04-17|2010-05-09
17592186091184|21990232615695|2010-04-17|2010-05-09
4398046554332|24189255838129|2010-04-11|2010-05-03
15393162829349|4398046571178|2010-04-11|2010-05-03
21990232613124|17592186049749|2010-04-09|2010-05-01
15393162841854|28587302340449|2010-04-15|2010-05-07
24189255864099|26388279095710|2010-04-09|2010-05-01
19791209312036|17592186050383|2010-04-17|2010-05-09
26388279115677|28587302331578|2010-04-09|2010-05-01
17592186066318|17592186055940|2010-04-09|2010-05-01
4398046516116|24189255813363|2010-04-09|2010-05-01
28587302344198|19791209318298|2010-04-10|2010-05-02
28587302344198|15393162813361|2010-04-10|2010-05-02
13194139567231|32985348851862|2010-04-10|2010-05-02
4398046574756|4398046545290|2010-04-14|2010-05-06
4398046560652|26388279108247|2010-04-13|2010-05-05
15393162829349|35184372102173|2010-04-11|2010-05-03
32985348865877|17592186059828|2010-04-11|2010-05-03
37383395363101|4398046552331|2010-04-10|2010-05-02
10995116337497|15393162819234|2010-04-11|2010-05-03
21990232610343|30786325585064|2010-04-09|2010-05-01
28587302325901|28587302364305|2010-04-10|2010-05-02
10995116310526|15393162797183|2010-04-13|2010-05-05
28587302385412|35184372096660|2010-04-13|2010-05-05
17592186066318|17592186072659|2010-04-09|2010-05-01
28587302344198|6597069801613|2010-04-10|2010-05-02
17592186066318|21990232610918|2010-04-09|2010-05-01
15393162829349|6597069830945|2010-04-11|2010-05-03
4398046560652|28587302368191|2010-04-13|2010-05-05
17592186097571|6597069820995|2010-04-14|2010-05-06
13194139558732|6597069772798|2010-04-16|2010-05-08
26388279115677|19791209318350|2010-04-09|2010-05-01
26388279104168|17592186071261|2010-04-11|2010-05-03
4398046513374|10835|2010-04-12|2010-05-04
32985348903410|10995116278013|2010-04-14|2010-05-06
19791209312036|4398046546780|2010-04-17|2010-05-09
10995116279317|6597069792284|2010-04-16|2010-05-08
17592186091184|32985348850216|2010-04-17|2010-05-09
13194139569793|13194139542785|2010-04-16|2010-05-08
4398046568925|28587302330096|2010-04-15|2010-05-07
17592186074533|28587302388685|2010-04-16|2010-05-08
24189255864099|26388279100960|2010-04-09|2010-05-01
13194139586890|32985348869926|2010-04-13|2010-05-05
15393162836153|2199023286989|2010-04-11|2010-05-03
24189255845464|26388279130320|2010-04-13|2010-05-05
4398046577034|4398046539430|2010-04-15|2010-05-07
13194139545345|8796093091840|2010-04-12|2010-05-04
17592186066318|10995116305973|2010-04-09|2010-05-01
2199023271818|17592186054870|2010-04-17|2010-05-09
19791209334073|63170|2010-04-13|2010-05-05
31165|28587302359895|2010-04-16|2010-05-08
19791209312036|15393162846097|2010-04-17|2010-05-09
26388279095747|4398046569239|2010-04-14|2010-05-06
4398046540444|32985348841884|2010-04-10|2010-05-02
30786325637274|2199023258091|2010-04-09|2010-05-01
4398046531984|13194139568002|2010-04-10|2010-05-02
28587302355252|32985348890528|2010-04-12|2010-05-04
19791209360094|6597069773108|2010-04-15|2010-05-07
24189255876611|30786325593651|2010-04-11|2010-05-03
26388279115677|32985348861891|2010-04-09|2010-05-01
15393162841854|8796093038271|2010-04-15|2010-05-07
28587302385412|13194139597777|2010-04-13|2010-05-05
4398046554332|24189255812636|2010-04-11|2010-05-03
15393162841854|19791209314748|2010-04-15|2010-05-07
13194139558732|8796093090917|2010-04-16|2010-05-08
17592186082926|15393162801604|2010-04-12|2010-05-04
8796093085412|2199023321114|2010-04-17|2010-05-09
2199023271818|61714|2010-04-17|2010-05-09
35184372094829|15393162832610|2010-04-11|2010-05-03
26388279136596|6597069829464|2010-04-12|2010-05-04
17592186066318|14611|2010-04-09|2010-05-01
17592186082926|26388279079891|2010-04-12|2010-05-04
10995116303802|24189255820842|2010-04-12|2010-05-04
39064|21990232555607|2010-04-13|2010-05-05
17592186066318|21990232616929|2010-04-09|2010-05-01
13194139569793|4398046560839|2010-04-16|2010-05-08
24189255854864|2199023303654|2010-04-17|2010-05-09
4398046516116|19791209340648|2010-04-09|2010-05-01
28587302391163|24189255843050|2010-04-13|2010-05-05
4398046574478|13194139592685|2010-04-15|2010-05-07
30786325635881|24189255820842|2010-04-11|2010-05-03
19791209309109|24189255818656|2010-04-15|2010-05-07
4398046516116|19791209303100|2010-04-09|2010-05-01
19791209312036|28587302374839|2010-04-17|2010-05-09
15393162829349|15393162849154|2010-04-11|2010-05-03
26388279095747|26388279087519|2010-04-14|2010-05-06
32985348865877|8796093066617|2010-04-11|2010-05-03
4398046568925|13194139548581|2010-04-15|2010-05-07
26388279104168|2199023269800|2010-04-11|2010-05-03
31165|21990232601468|2010-04-16|2010-05-08
17592186074533|6597069770624|2010-04-16|2010-05-08
26388279076351|28587302325042|2010-04-13|2010-05-05
4398046544813|10995116316877|2010-04-14|2010-05-06
4398046516116|8796093068370|2010-04-09|2010-05-01
15393162836153|28587302336892|2010-04-11|2010-05-03
30786325635881|10995116319555|2010-04-11|2010-05-03
6597069774780|62126|2010-04-12|2010-05-04
37383395363101|30786325634397|2010-04-10|2010-05-02
4398046574478|28587302366214|2010-04-15|2010-05-07
39064|8796093060198|2010-04-13|2010-05-05
4398046574756|2199023260845|2010-04-14|2010-05-06
24189255849102|59791|2010-04-15|2010-05-07
30786325635881|35184372118983|2010-04-11|2010-05-03
13194139545345|4398046568315|2010-04-12|2010-05-04
