personId:ID|country:STRING|tagClass:STRING|minPathDistance:INT|maxPathDistance:INT
25723|Dominican_Republic|SnookerChamp|3|4
15131|Jordan|Chancellor|3|4
26974|Uruguay|Criminal|3|4
25415|Croatia|Cyclist|3|4
1879|Uruguay|Band|3|4
3244|Jordan|Athlete|3|4
36774|Lithuania|Cyclist|3|4
3777|Honduras|Model|3|4
2864|Singapore|ComicsCharacter|3|4
35517|Mauritius|CollegeCoach|3|4
27818|Estonia|SnookerChamp|3|4
13931|Slovenia|Chancellor|3|4
1879|Dominican_Republic|SnookerChamp|3|4
28997|Oman|Athlete|3|4
31987|Singapore|Criminal|3|4
30311|Singapore|Astronaut|3|4
30685|Liberia|CollegeCoach|3|4
31198|Lithuania|Chancellor|3|4
3777|Jordan|MemberOfParliament|3|4
30311|Jordan|Model|3|4
457|Liberia|Chancellor|3|4
38277|Uruguay|Athlete|3|4
21128|Oman|Wrestler|3|4
25415|Jordan|CollegeCoach|3|4
5491|Dominican_Republic|Chancellor|3|4
1879|Singapore|Model|3|4
30473|Swaziland|ComicsCharacter|3|4
17107|Honduras|MemberOfParliament|3|4
11285|Dominican_Republic|Athlete|3|4
30311|Lithuania|MemberOfParliament|3|4
11285|Liberia|Chancellor|3|4
25723|Finland|Chancellor|3|4
27395|Estonia|SnookerChamp|3|4
14944|Croatia|Band|3|4
21128|Finland|Model|3|4
11285|Uruguay|SnookerChamp|3|4
8951|Uruguay|Athlete|3|4
22156|Mauritius|Model|3|4
30311|Estonia|Wrestler|3|4
3244|Swaziland|CollegeCoach|3|4
14944|Liberia|Athlete|3|4
35517|Swaziland|Model|3|4
17107|Swaziland|Chancellor|3|4
31264|Singapore|Company|3|4
31817|Nicaragua|Athlete|3|4
16981|Singapore|Astronaut|3|4
3244|Swaziland|MartialArtist|3|4
30473|Dominican_Republic|MemberOfParliament|3|4
35517|Laos|Company|3|4
22156|Slovenia|Athlete|3|4
26354|Dominican_Republic|Cyclist|3|4
36465|Croatia|MartialArtist|3|4
18704|Slovenia|Astronaut|3|4
31264|Nicaragua|CollegeCoach|3|4
27818|Slovenia|Wrestler|3|4
14944|Nicaragua|Athlete|3|4
8643|Estonia|Wrestler|3|4
22156|Slovenia|SnookerPlayer|3|4
457|Azerbaijan|Athlete|3|4
38277|Uruguay|Band|3|4
457|Oman|Model|3|4
30311|Slovenia|Criminal|3|4
28997|Honduras|Athlete|3|4
37290|Nicaragua|CollegeCoach|3|4
21122|El_Salvador|MartialArtist|3|4
16949|Jordan|SnookerPlayer|3|4
30685|Bulgaria|SnookerPlayer|3|4
457|Swaziland|Wrestler|3|4
21122|Uruguay|Athlete|3|4
31264|Honduras|Chancellor|3|4
26974|Slovenia|MartialArtist|3|4
26974|El_Salvador|Criminal|3|4
10315|Slovenia|ComicsCharacter|3|4
2864|Liberia|Chancellor|3|4
19912|Croatia|SnookerPlayer|3|4
8643|Laos|Astronaut|3|4
26974|Laos|Model|3|4
25723|Uruguay|MemberOfParliament|3|4
26974|Lithuania|Criminal|3|4
22156|Uruguay|Company|3|4
878|El_Salvador|Company|3|4
31987|Estonia|Astronaut|3|4
17107|Oman|SnookerChamp|3|4
3777|El_Salvador|ComicsCharacter|3|4
26354|Uruguay|Cyclist|3|4
4778|Finland|Band|3|4
15131|Laos|Cyclist|3|4
30311|Uruguay|MartialArtist|3|4
18704|Mauritius|Athlete|3|4
30311|Oman|Astronaut|3|4
19912|Lithuania|CollegeCoach|3|4
3777|Liberia|Chancellor|3|4
2864|Honduras|Athlete|3|4
5002|Estonia|Band|3|4
10315|Norway|ComicsCharacter|3|4
31198|Estonia|Band|3|4
18704|Finland|CollegeCoach|3|4
25540|Nicaragua|Athlete|3|4
16981|Estonia|Wrestler|3|4
27395|Norway|Band|3|4
15131|Norway|Astronaut|3|4
14944|Honduras|Chancellor|3|4
3777|Swaziland|Cyclist|3|4
878|Lithuania|ComicsCharacter|3|4
27395|Liberia|MemberOfParliament|3|4
22156|Estonia|MemberOfParliament|3|4
31198|Azerbaijan|Chancellor|3|4
27818|Laos|Astronaut|3|4
25415|Uruguay|Astronaut|3|4
11285|Mauritius|ComicsCharacter|3|4
30311|Honduras|Chancellor|3|4
30473|Laos|SnookerChamp|3|4
28997|Oman|Company|3|4
16949|Jordan|Chancellor|3|4
26354|Finland|SnookerChamp|3|4
35517|Oman|ComicsCharacter|3|4
8951|Liberia|Athlete|3|4
8643|Honduras|SnookerPlayer|3|4
31817|Honduras|Wrestler|3|4
30685|Swaziland|MemberOfParliament|3|4
31817|Jordan|MartialArtist|3|4
8643|Bulgaria|Company|3|4
3244|Slovenia|MartialArtist|3|4
3244|Mauritius|MartialArtist|3|4
37290|Singapore|Model|3|4
38277|Singapore|ComicsCharacter|3|4
31198|Laos|Athlete|3|4
26354|Swaziland|Wrestler|3|4
2864|Bulgaria|Model|3|4
17107|Singapore|MemberOfParliament|3|4
30311|El_Salvador|ComicsCharacter|3|4
9337|Norway|MemberOfParliament|3|4
8951|Honduras|MartialArtist|3|4
19443|Norway|Band|3|4
8951|Honduras|MemberOfParliament|3|4
8643|Honduras|Criminal|3|4
11285|Nicaragua|MartialArtist|3|4
457|Uruguay|Model|3|4
5002|Singapore|ComicsCharacter|3|4
11285|El_Salvador|MemberOfParliament|3|4
17107|Uruguay|MemberOfParliament|3|4
36774|Mauritius|Chancellor|3|4
3244|Mauritius|CollegeCoach|3|4
30685|Estonia|Astronaut|3|4
31987|Finland|Chancellor|3|4
4778|Finland|MartialArtist|3|4
27818|Mauritius|SnookerPlayer|3|4
17107|El_Salvador|Company|3|4
15131|Honduras|Chancellor|3|4
15131|Croatia|SnookerChamp|3|4
11285|Azerbaijan|Model|3|4
22156|Lithuania|Criminal|3|4
8643|Mauritius|Chancellor|3|4
8643|Uruguay|Wrestler|3|4
27818|Uruguay|CollegeCoach|3|4
21128|Dominican_Republic|Criminal|3|4
15131|Croatia|SnookerPlayer|3|4
19443|Croatia|MartialArtist|3|4
26354|Estonia|Cyclist|3|4
9337|Liberia|MemberOfParliament|3|4
9337|Swaziland|Wrestler|3|4
28997|Croatia|ComicsCharacter|3|4
26945|Honduras|MemberOfParliament|3|4
36465|Honduras|CollegeCoach|3|4
1879|El_Salvador|Astronaut|3|4
22156|Slovenia|Criminal|3|4
8951|Swaziland|Cyclist|3|4
16981|Norway|Wrestler|3|4
37290|Honduras|ComicsCharacter|3|4
37290|Laos|MartialArtist|3|4
26974|Dominican_Republic|CollegeCoach|3|4
13931|Estonia|Chancellor|3|4
3777|Liberia|SnookerPlayer|3|4
36465|Croatia|Wrestler|3|4
878|Swaziland|Company|3|4
11285|Laos|MemberOfParliament|3|4
26945|Dominican_Republic|Wrestler|3|4
26354|Oman|MartialArtist|3|4
26974|Nicaragua|SnookerPlayer|3|4
36774|Nicaragua|SnookerPlayer|3|4
5002|Nicaragua|Model|3|4
26945|Jordan|Chancellor|3|4
3777|Laos|Company|3|4
5002|Mauritius|SnookerChamp|3|4
28997|Azerbaijan|Athlete|3|4
30473|Azerbaijan|Company|3|4
27395|Croatia|Athlete|3|4
4778|Bulgaria|Model|3|4
9953|Laos|SnookerPlayer|3|4
457|Azerbaijan|Cyclist|3|4
30715|Norway|Chancellor|3|4
19443|Singapore|Astronaut|3|4
38277|Jordan|Chancellor|3|4
5491|Uruguay|MemberOfParliament|3|4
27395|Croatia|Wrestler|3|4
11285|Swaziland|Athlete|3|4
25540|Honduras|Astronaut|3|4
15131|Nicaragua|ComicsCharacter|3|4
4778|Jordan|MartialArtist|3|4
31198|Slovenia|Cyclist|3|4
35517|Finland|MartialArtist|3|4
30715|Estonia|SnookerPlayer|3|4
8643|Norway|MartialArtist|3|4
5002|Mauritius|ComicsCharacter|3|4
1879|Jordan|Astronaut|3|4
31817|Azerbaijan|Cyclist|3|4
3777|Lithuania|Astronaut|3|4
38277|Honduras|SnookerPlayer|3|4
26354|El_Salvador|MemberOfParliament|3|4
14944|Singapore|Chancellor|3|4
31987|El_Salvador|Criminal|3|4
8643|Estonia|ComicsCharacter|3|4
5002|Finland|Model|3|4
35517|Singapore|Astronaut|3|4
5002|Croatia|SnookerChamp|3|4
31817|Singapore|MemberOfParliament|3|4
9337|Laos|MartialArtist|3|4
25723|Nicaragua|CollegeCoach|3|4
21122|Azerbaijan|SnookerPlayer|3|4
22156|Liberia|Model|3|4
5491|Estonia|Band|3|4
26974|Nicaragua|Criminal|3|4
30311|Uruguay|CollegeCoach|3|4
27395|El_Salvador|Model|3|4
26945|Bulgaria|Astronaut|3|4
37290|Croatia|Company|3|4
25723|Bulgaria|Athlete|3|4
25723|Norway|MemberOfParliament|3|4
8643|Estonia|MartialArtist|3|4
30576|Laos|Band|3|4
19443|Uruguay|MemberOfParliament|3|4
31987|Norway|CollegeCoach|3|4
35517|Oman|Chancellor|3|4
5002|Oman|Cyclist|3|4
27395|Estonia|Astronaut|3|4
31264|Liberia|Company|3|4
878|Estonia|SnookerPlayer|3|4
28997|Croatia|SnookerChamp|3|4
3777|Finland|Model|3|4
31198|Dominican_Republic|Astronaut|3|4
9953|Dominican_Republic|CollegeCoach|3|4
5002|El_Salvador|MartialArtist|3|4
1879|El_Salvador|Company|3|4
27818|El_Salvador|MartialArtist|3|4
2864|Lithuania|CollegeCoach|3|4
878|Nicaragua|MemberOfParliament|3|4
3777|Finland|Astronaut|3|4
9337|Oman|SnookerPlayer|3|4
26354|Bulgaria|CollegeCoach|3|4
37290|Finland|Astronaut|3|4
21128|El_Salvador|Band|3|4
31264|Azerbaijan|SnookerChamp|3|4
36465|Jordan|MartialArtist|3|4
1879|Dominican_Republic|CollegeCoach|3|4
36465|Oman|Model|3|4
1879|Estonia|Model|3|4
5002|Uruguay|Model|3|4
25415|Laos|Company|3|4
1879|Honduras|MartialArtist|3|4
15131|Laos|Athlete|3|4
30311|Uruguay|ComicsCharacter|3|4
27395|Nicaragua|SnookerChamp|3|4
36465|El_Salvador|Chancellor|3|4
8643|Azerbaijan|SnookerChamp|3|4
3244|Swaziland|SnookerPlayer|3|4
27395|Jordan|MemberOfParliament|3|4
21122|Norway|MemberOfParliament|3|4
31817|El_Salvador|Band|3|4
13931|Mauritius|CollegeCoach|3|4
8643|Nicaragua|Band|3|4
30311|Norway|Criminal|3|4
30473|Dominican_Republic|CollegeCoach|3|4
3777|Estonia|SnookerChamp|3|4
36465|Oman|Chancellor|3|4
8951|Honduras|Band|3|4
878|Laos|ComicsCharacter|3|4
35517|Finland|Company|3|4
3244|Slovenia|CollegeCoach|3|4
31264|Slovenia|MartialArtist|3|4
4778|Bulgaria|MemberOfParliament|3|4
15131|Laos|CollegeCoach|3|4
1879|Liberia|Wrestler|3|4
3244|Uruguay|Band|3|4
30311|Croatia|Company|3|4
9337|Jordan|ComicsCharacter|3|4
3777|Slovenia|Company|3|4
26354|Liberia|Wrestler|3|4
30473|Nicaragua|Chancellor|3|4
26974|Mauritius|CollegeCoach|3|4
21128|Slovenia|Band|3|4
